order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_amount
ITM-0000357,ORD-2024-000230,PROD-0071,1,600.46,60.05,540.41
ITM-0000358,ORD-2022-000231,PROD-0007,1,270.71,0.0,270.71
ITM-0000359,ORD-2022-000231,PROD-0022,1,1105.33,0.0,1105.33
ITM-0000360,ORD-2024-000232,PROD-0076,1,544.84,0.0,544.84
ITM-0000361,ORD-2024-000232,PROD-0078,1,379.23,0.0,379.23
ITM-0000362,ORD-2024-000232,PROD-0021,5,59.09,0.0,295.45
ITM-0000363,ORD-2023-000233,PROD-0005,1,111.27,0.0,111.27
ITM-0000364,ORD-2022-000234,PROD-0047,2,131.14,26.23,236.05
ITM-0000365,ORD-2022-000235,PROD-0113,2,260.17,0.0,520.34
ITM-0000366,ORD-2022-000236,PROD-0086,1,25.18,0.0,25.18
ITM-0000367,ORD-2022-000236,PROD-0110,3,79.62,47.77,191.09
ITM-0000368,ORD-2024-000237,PROD-0018,1,318.69,31.87,286.82
ITM-0000369,ORD-2024-000237,PROD-0091,1,104.78,0.0,104.78
ITM-0000370,ORD-2022-000238,PROD-0067,1,396.93,0.0,396.93
ITM-0000371,ORD-2023-000239,PROD-0005,1,111.27,0.0,111.27
ITM-0000372,ORD-2023-000239,PROD-0053,1,136.39,0.0,136.39
ITM-0000373,ORD-2023-000239,PROD-0110,2,79.62,0.0,159.24
ITM-0000374,ORD-2023-000240,PROD-0042,1,227.01,34.05,192.96
ITM-0000375,ORD-2023-000241,PROD-0119,2,25.67,0.0,51.34
ITM-0000376,ORD-2022-000242,PROD-0034,1,141.01,14.1,126.91
ITM-0000377,ORD-2022-000242,PROD-0006,1,291.85,29.19,262.66
ITM-0000378,ORD-2024-000243,PROD-0116,3,101.98,61.19,244.75
ITM-0000379,ORD-2024-000243,PROD-0101,1,291.08,0.0,291.08
ITM-0000380,ORD-2024-000243,PROD-0025,2,123.97,0.0,247.94
ITM-0000381,ORD-2024-000243,PROD-0048,3,52.23,0.0,156.69
ITM-0000382,ORD-2022-000244,PROD-0014,1,658.84,0.0,658.84
ITM-0000383,ORD-2022-000244,PROD-0119,1,25.67,0.0,25.67
ITM-0000384,ORD-2024-000245,PROD-0067,1,396.93,0.0,396.93
ITM-0000385,ORD-2024-000245,PROD-0100,1,1776.0,0.0,1776.0
ITM-0000386,ORD-2024-000246,PROD-0007,1,270.71,0.0,270.71
ITM-0000387,ORD-2024-000247,PROD-0020,1,74.18,0.0,74.18
ITM-0000388,ORD-2024-000247,PROD-0103,3,70.16,0.0,210.48
ITM-0000389,ORD-2023-000248,PROD-0002,1,68.46,0.0,68.46
ITM-0000390,ORD-2023-000248,PROD-0017,4,423.09,0.0,1692.36
ITM-0000391,ORD-2022-000249,PROD-0009,2,84.16,0.0,168.32
ITM-0000392,ORD-2023-000250,PROD-0009,1,84.16,8.42,75.74
ITM-0000393,ORD-2023-000250,PROD-0040,3,141.98,42.59,383.35
ITM-0000394,ORD-2024-000251,PROD-0103,1,70.16,14.03,56.13
ITM-0000395,ORD-2024-000252,PROD-0088,1,57.65,8.65,49.0
ITM-0000396,ORD-2024-000252,PROD-0025,1,123.97,0.0,123.97
ITM-0000397,ORD-2024-000252,PROD-0112,1,147.39,0.0,147.39
ITM-0000398,ORD-2023-000253,PROD-0099,1,578.87,86.83,492.04
ITM-0000399,ORD-2022-000254,PROD-0048,1,52.23,10.45,41.78
ITM-0000400,ORD-2023-000255,PROD-0100,4,1776.0,0.0,7104.0
ITM-0000401,ORD-2023-000256,PROD-0009,2,84.16,0.0,168.32
ITM-0000402,ORD-2023-000256,PROD-0089,1,463.28,0.0,463.28
ITM-0000403,ORD-2023-000257,PROD-0005,1,111.27,0.0,111.27
ITM-0000404,ORD-2023-000257,PROD-0102,1,426.45,85.29,341.16
ITM-0000405,ORD-2023-000258,PROD-0018,3,318.69,95.61,860.46
ITM-0000406,ORD-2023-000258,PROD-0061,1,45.82,0.0,45.82
ITM-0000407,ORD-2022-000259,PROD-0020,1,74.18,37.09,37.09
ITM-0000408,ORD-2023-000260,PROD-0041,1,991.75,0.0,991.75
ITM-0000409,ORD-2022-000261,PROD-0021,1,59.09,5.91,53.18
ITM-0000410,ORD-2023-000262,PROD-0036,1,69.89,34.95,34.94
ITM-0000411,ORD-2023-000262,PROD-0097,1,131.35,65.67,65.68
ITM-0000412,ORD-2022-000263,PROD-0104,2,36.2,0.0,72.4
ITM-0000413,ORD-2022-000264,PROD-0009,2,84.16,0.0,168.32
ITM-0000414,ORD-2022-000264,PROD-0009,3,84.16,0.0,252.48
ITM-0000415,ORD-2024-000265,PROD-0113,1,260.17,130.09,130.08
ITM-0000416,ORD-2024-000266,PROD-0009,2,84.16,16.83,151.49
ITM-0000417,ORD-2022-000267,PROD-0076,5,544.84,0.0,2724.2
ITM-0000418,ORD-2022-000267,PROD-0097,1,131.35,0.0,131.35
ITM-0000419,ORD-2022-000267,PROD-0042,2,227.01,0.0,454.02
ITM-0000420,ORD-2024-000268,PROD-0010,1,31.53,0.0,31.53
ITM-0000421,ORD-2024-000268,PROD-0114,3,303.99,0.0,911.97
ITM-0000422,ORD-2023-000269,PROD-0077,2,455.38,0.0,910.76
ITM-0000423,ORD-2023-000269,PROD-0053,1,136.39,0.0,136.39
ITM-0000424,ORD-2023-000269,PROD-0030,1,43.3,0.0,43.3
ITM-0000425,ORD-2023-000270,PROD-0091,1,104.78,0.0,104.78
ITM-0000426,ORD-2022-000271,PROD-0040,3,141.98,0.0,425.94
ITM-0000427,ORD-2022-000272,PROD-0008,2,33.25,6.65,59.85
ITM-0000428,ORD-2022-000272,PROD-0042,1,227.01,0.0,227.01
ITM-0000429,ORD-2024-000273,PROD-0077,3,455.38,0.0,1366.14
ITM-0000430,ORD-2024-000274,PROD-0072,1,109.03,0.0,109.03
ITM-0000431,ORD-2023-000275,PROD-0091,1,104.78,15.72,89.06
ITM-0000432,ORD-2023-000275,PROD-0039,1,214.73,21.47,193.26
ITM-0000433,ORD-2023-000275,PROD-0101,1,291.08,0.0,291.08
ITM-0000434,ORD-2023-000275,PROD-0030,1,43.3,0.0,43.3
ITM-0000435,ORD-2022-000276,PROD-0002,2,68.46,68.46,68.46
ITM-0000436,ORD-2022-000276,PROD-0009,1,84.16,0.0,84.16
ITM-0000437,ORD-2022-000276,PROD-0051,1,91.76,0.0,91.76
ITM-0000438,ORD-2024-000277,PROD-0030,1,43.3,0.0,43.3
ITM-0000439,ORD-2024-000277,PROD-0087,1,36.36,0.0,36.36
ITM-0000440,ORD-2022-000278,PROD-0072,1,109.03,0.0,109.03
ITM-0000441,ORD-2022-000278,PROD-0025,1,123.97,12.4,111.57
ITM-0000442,ORD-2024-000279,PROD-0007,4,270.71,0.0,1082.84
ITM-0000443,ORD-2023-000280,PROD-0104,1,36.2,18.1,18.1
ITM-0000444,ORD-2024-000281,PROD-0018,1,318.69,0.0,318.69
ITM-0000445,ORD-2024-000281,PROD-0089,2,463.28,0.0,926.56
ITM-0000446,ORD-2022-000282,PROD-0029,1,964.33,0.0,964.33
ITM-0000447,ORD-2024-000283,PROD-0022,1,1105.33,0.0,1105.33
ITM-0000448,ORD-2022-000284,PROD-0098,1,78.86,0.0,78.86
ITM-0000449,ORD-2023-000285,PROD-0023,1,72.17,7.22,64.95
ITM-0000450,ORD-2024-000286,PROD-0021,1,59.09,0.0,59.09
ITM-0000451,ORD-2022-000287,PROD-0068,1,146.26,0.0,146.26
ITM-0000452,ORD-2024-000288,PROD-0087,1,36.36,18.18,18.18
ITM-0000453,ORD-2023-000289,PROD-0025,1,123.97,12.4,111.57
ITM-0000454,ORD-2022-000290,PROD-0039,3,214.73,0.0,644.19
ITM-0000455,ORD-2022-000290,PROD-0079,1,1257.72,0.0,1257.72
ITM-0000456,ORD-2022-000290,PROD-0061,1,45.82,0.0,45.82
ITM-0000457,ORD-2022-000290,PROD-0077,1,455.38,45.54,409.84
ITM-0000458,ORD-2023-000291,PROD-0048,1,52.23,0.0,52.23
ITM-0000459,ORD-2023-000292,PROD-0005,1,111.27,0.0,111.27
ITM-0000460,ORD-2023-000292,PROD-0042,3,227.01,0.0,681.03
ITM-0000461,ORD-2023-000293,PROD-0104,1,36.2,3.62,32.58
ITM-0000462,ORD-2024-000294,PROD-0061,1,45.82,0.0,45.82
ITM-0000463,ORD-2024-000295,PROD-0053,1,136.39,0.0,136.39
ITM-0000464,ORD-2024-000296,PROD-0048,1,52.23,0.0,52.23
ITM-0000465,ORD-2024-000296,PROD-0098,1,78.86,0.0,78.86
ITM-0000466,ORD-2022-000297,PROD-0105,1,48.71,0.0,48.71
ITM-0000467,ORD-2024-000298,PROD-0051,1,91.76,0.0,91.76
ITM-0000468,ORD-2024-000299,PROD-0024,1,615.71,92.36,523.35
ITM-0000469,ORD-2023-000300,PROD-0008,1,33.25,0.0,33.25
ITM-0000470,ORD-2023-000300,PROD-0053,3,136.39,0.0,409.17
ITM-0000471,ORD-2023-000300,PROD-0058,4,130.71,0.0,522.84
ITM-0000472,ORD-2024-000301,PROD-0024,4,615.71,0.0,2462.84
ITM-0000473,ORD-2022-000302,PROD-0048,1,52.23,0.0,52.23
ITM-0000474,ORD-2022-000302,PROD-0067,1,396.93,0.0,396.93
ITM-0000475,ORD-2023-000303,PROD-0039,1,214.73,0.0,214.73
ITM-0000476,ORD-2023-000303,PROD-0071,2,600.46,0.0,1200.92
ITM-0000477,ORD-2022-000304,PROD-0030,3,43.3,0.0,129.9
ITM-0000478,ORD-2024-000305,PROD-0040,2,141.98,0.0,283.96
ITM-0000479,ORD-2024-000305,PROD-0081,1,681.24,0.0,681.24
ITM-0000480,ORD-2022-000306,PROD-0076,1,544.84,0.0,544.84
ITM-0000481,ORD-2022-000307,PROD-0120,1,767.77,0.0,767.77
ITM-0000482,ORD-2024-000308,PROD-0005,3,111.27,0.0,333.81
ITM-0000483,ORD-2024-000309,PROD-0120,1,767.77,0.0,767.77
ITM-0000484,ORD-2024-000309,PROD-0068,1,146.26,0.0,146.26
ITM-0000485,ORD-2024-000309,PROD-0042,2,227.01,0.0,454.02
ITM-0000486,ORD-2024-000310,PROD-0093,1,207.01,0.0,207.01
ITM-0000487,ORD-2022-000311,PROD-0023,3,72.17,0.0,216.51
ITM-0000488,ORD-2022-000311,PROD-0025,2,123.97,0.0,247.94
ITM-0000489,ORD-2022-000312,PROD-0104,1,36.2,0.0,36.2
ITM-0000490,ORD-2024-000313,PROD-0104,1,36.2,0.0,36.2
ITM-0000491,ORD-2023-000314,PROD-0027,1,373.15,0.0,373.15
ITM-0000492,ORD-2023-000314,PROD-0120,1,767.77,153.55,614.22
ITM-0000493,ORD-2024-000315,PROD-0044,1,439.26,0.0,439.26
ITM-0000494,ORD-2022-000316,PROD-0005,2,111.27,22.25,200.29
ITM-0000495,ORD-2022-000317,PROD-0093,1,207.01,20.7,186.31
ITM-0000496,ORD-2022-000317,PROD-0058,1,130.71,19.61,111.1
ITM-0000497,ORD-2022-000318,PROD-0020,1,74.18,0.0,74.18
ITM-0000498,ORD-2024-000319,PROD-0076,1,544.84,54.48,490.36
ITM-0000499,ORD-2024-000319,PROD-0025,1,123.97,0.0,123.97
ITM-0000500,ORD-2024-000320,PROD-0104,2,36.2,0.0,72.4
ITM-0000501,ORD-2024-000320,PROD-0078,1,379.23,0.0,379.23
ITM-0000502,ORD-2023-000321,PROD-0020,1,74.18,0.0,74.18
ITM-0000503,ORD-2024-000322,PROD-0042,1,227.01,0.0,227.01
ITM-0000504,ORD-2022-000323,PROD-0033,1,131.78,0.0,131.78
ITM-0000505,ORD-2022-000323,PROD-0103,1,70.16,0.0,70.16
ITM-0000506,ORD-2023-000324,PROD-0042,1,227.01,34.05,192.96
ITM-0000507,ORD-2023-000325,PROD-0031,1,629.8,125.96,503.84
ITM-0000508,ORD-2024-000326,PROD-0051,1,91.76,0.0,91.76
ITM-0000509,ORD-2024-000327,PROD-0014,1,658.84,131.77,527.07
ITM-0000510,ORD-2023-000328,PROD-0014,3,658.84,0.0,1976.52
ITM-0000511,ORD-2023-000328,PROD-0061,1,45.82,0.0,45.82
ITM-0000512,ORD-2023-000329,PROD-0108,1,190.86,28.63,162.23
ITM-0000513,ORD-2022-000330,PROD-0075,1,948.36,0.0,948.36
ITM-0000514,ORD-2024-000331,PROD-0104,1,36.2,0.0,36.2
ITM-0000515,ORD-2022-000332,PROD-0120,1,767.77,0.0,767.77
ITM-0000516,ORD-2022-000332,PROD-0009,1,84.16,0.0,84.16
ITM-0000517,ORD-2022-000333,PROD-0051,1,91.76,0.0,91.76
ITM-0000518,ORD-2022-000333,PROD-0104,2,36.2,0.0,72.4
ITM-0000519,ORD-2022-000333,PROD-0050,1,112.72,0.0,112.72
ITM-0000520,ORD-2023-000334,PROD-0072,1,109.03,54.52,54.51
ITM-0000521,ORD-2024-000335,PROD-0076,2,544.84,0.0,1089.68
ITM-0000522,ORD-2024-000336,PROD-0116,1,101.98,0.0,101.98
ITM-0000523,ORD-2024-000337,PROD-0058,1,130.71,0.0,130.71
ITM-0000524,ORD-2023-000338,PROD-0086,1,25.18,2.52,22.66
ITM-0000525,ORD-2023-000338,PROD-0041,4,991.75,0.0,3967.0
ITM-0000526,ORD-2022-000339,PROD-0051,1,91.76,45.88,45.88
ITM-0000527,ORD-2022-000339,PROD-0086,1,25.18,0.0,25.18
ITM-0000528,ORD-2022-000339,PROD-0066,1,345.79,0.0,345.79
ITM-0000529,ORD-2022-000339,PROD-0012,1,996.63,0.0,996.63
ITM-0000530,ORD-2024-000340,PROD-0105,1,48.71,0.0,48.71
ITM-0000531,ORD-2023-000341,PROD-0033,1,131.78,0.0,131.78
ITM-0000532,ORD-2022-000342,PROD-0120,1,767.77,0.0,767.77
ITM-0000533,ORD-2023-000343,PROD-0032,1,741.49,0.0,741.49
ITM-0000534,ORD-2024-000344,PROD-0119,4,25.67,0.0,102.68
ITM-0000535,ORD-2024-000345,PROD-0009,1,84.16,0.0,84.16
ITM-0000536,ORD-2024-000345,PROD-0034,1,141.01,0.0,141.01
ITM-0000537,ORD-2023-000346,PROD-0036,1,69.89,0.0,69.89
ITM-0000538,ORD-2022-000347,PROD-0076,1,544.84,272.42,272.42
ITM-0000539,ORD-2022-000347,PROD-0025,1,123.97,12.4,111.57
ITM-0000540,ORD-2024-000348,PROD-0102,1,426.45,42.65,383.8
ITM-0000541,ORD-2022-000349,PROD-0005,1,111.27,0.0,111.27
ITM-0000542,ORD-2023-000350,PROD-0112,1,147.39,0.0,147.39
ITM-0000543,ORD-2023-000350,PROD-0034,1,141.01,0.0,141.01
ITM-0000544,ORD-2024-000351,PROD-0104,1,36.2,0.0,36.2
ITM-0000545,ORD-2023-000352,PROD-0119,1,25.67,2.57,23.1
ITM-0000546,ORD-2023-000352,PROD-0091,1,104.78,10.48,94.3
ITM-0000547,ORD-2023-000352,PROD-0005,2,111.27,22.25,200.29
ITM-0000548,ORD-2024-000353,PROD-0112,2,147.39,29.48,265.3
ITM-0000549,ORD-2022-000354,PROD-0089,5,463.28,0.0,2316.4
ITM-0000550,ORD-2024-000355,PROD-0048,3,52.23,0.0,156.69
ITM-0000551,ORD-2022-000356,PROD-0076,1,544.84,54.48,490.36
ITM-0000552,ORD-2024-000357,PROD-0075,1,948.36,0.0,948.36
ITM-0000553,ORD-2024-000357,PROD-0010,1,31.53,0.0,31.53
ITM-0000554,ORD-2024-000358,PROD-0104,1,36.2,3.62,32.58
ITM-0000555,ORD-2024-000358,PROD-0103,1,70.16,7.02,63.14
ITM-0000556,ORD-2023-000359,PROD-0042,1,227.01,0.0,227.01
ITM-0000557,ORD-2022-000360,PROD-0042,1,227.01,0.0,227.01
ITM-0000558,ORD-2023-000361,PROD-0002,1,68.46,10.27,58.19
ITM-0000559,ORD-2024-000362,PROD-0005,1,111.27,0.0,111.27
ITM-0000560,ORD-2022-000363,PROD-0008,1,33.25,3.33,29.92
ITM-0000561,ORD-2022-000363,PROD-0076,1,544.84,0.0,544.84
ITM-0000562,ORD-2022-000363,PROD-0034,1,141.01,0.0,141.01
ITM-0000563,ORD-2022-000364,PROD-0119,1,25.67,2.57,23.1
ITM-0000564,ORD-2022-000365,PROD-0021,3,59.09,0.0,177.27
ITM-0000565,ORD-2022-000366,PROD-0077,1,455.38,68.31,387.07
ITM-0000566,ORD-2024-000367,PROD-0042,1,227.01,0.0,227.01
ITM-0000567,ORD-2023-000368,PROD-0022,1,1105.33,0.0,1105.33
ITM-0000568,ORD-2023-000369,PROD-0025,2,123.97,0.0,247.94
ITM-0000569,ORD-2023-000369,PROD-0076,1,544.84,0.0,544.84
ITM-0000570,ORD-2024-000370,PROD-0027,1,373.15,0.0,373.15
ITM-0000571,ORD-2024-000370,PROD-0027,2,373.15,0.0,746.3
ITM-0000572,ORD-2024-000370,PROD-0078,1,379.23,56.88,322.35
ITM-0000573,ORD-2024-000370,PROD-0025,2,123.97,0.0,247.94
ITM-0000574,ORD-2023-000371,PROD-0082,5,99.37,0.0,496.85
ITM-0000575,ORD-2022-000372,PROD-0076,2,544.84,108.97,980.71
ITM-0000576,ORD-2024-000373,PROD-0101,1,291.08,0.0,291.08
ITM-0000577,ORD-2023-000374,PROD-0031,1,629.8,0.0,629.8
ITM-0000578,ORD-2023-000375,PROD-0119,1,25.67,0.0,25.67
ITM-0000579,ORD-2023-000375,PROD-0071,1,600.46,0.0,600.46
ITM-0000580,ORD-2023-000375,PROD-0110,1,79.62,0.0,79.62
ITM-0000581,ORD-2023-000375,PROD-0025,1,123.97,0.0,123.97
ITM-0000582,ORD-2023-000376,PROD-0081,1,681.24,0.0,681.24
ITM-0000583,ORD-2024-000377,PROD-0046,1,97.39,0.0,97.39
ITM-0000584,ORD-2022-000378,PROD-0037,1,126.82,63.41,63.41
ITM-0000585,ORD-2022-000378,PROD-0079,1,1257.72,0.0,1257.72
ITM-0000586,ORD-2023-000379,PROD-0022,1,1105.33,0.0,1105.33
ITM-0000587,ORD-2022-000380,PROD-0034,1,141.01,70.5,70.51
ITM-0000588,ORD-2022-000381,PROD-0079,3,1257.72,0.0,3773.16
ITM-0000589,ORD-2023-000382,PROD-0033,5,131.78,65.89,593.01
ITM-0000590,ORD-2023-000382,PROD-0061,1,45.82,0.0,45.82
ITM-0000591,ORD-2023-000382,PROD-0091,1,104.78,0.0,104.78
ITM-0000592,ORD-2024-000383,PROD-0018,1,318.69,0.0,318.69
ITM-0000593,ORD-2024-000383,PROD-0081,1,681.24,0.0,681.24
ITM-0000594,ORD-2023-000384,PROD-0098,1,78.86,0.0,78.86
ITM-0000595,ORD-2023-000384,PROD-0030,1,43.3,21.65,21.65
ITM-0000596,ORD-2024-000385,PROD-0009,1,84.16,0.0,84.16
ITM-0000597,ORD-2023-000386,PROD-0045,1,110.65,0.0,110.65
ITM-0000598,ORD-2022-000387,PROD-0034,4,141.01,56.4,507.64
ITM-0000599,ORD-2022-000388,PROD-0025,1,123.97,0.0,123.97
ITM-0000600,ORD-2022-000388,PROD-0017,1,423.09,0.0,423.09
ITM-0000601,ORD-2022-000388,PROD-0061,2,45.82,0.0,91.64
ITM-0000602,ORD-2023-000389,PROD-0045,1,110.65,0.0,110.65
ITM-0000603,ORD-2022-000390,PROD-0119,1,25.67,0.0,25.67
ITM-0000604,ORD-2022-000390,PROD-0030,2,43.3,0.0,86.6
ITM-0000605,ORD-2024-000391,PROD-0034,1,141.01,14.1,126.91
ITM-0000606,ORD-2022-000392,PROD-0051,3,91.76,0.0,275.28
ITM-0000607,ORD-2022-000393,PROD-0024,1,615.71,61.57,554.14
ITM-0000608,ORD-2022-000394,PROD-0018,1,318.69,63.74,254.95
ITM-0000609,ORD-2022-000394,PROD-0042,1,227.01,34.05,192.96
ITM-0000610,ORD-2023-000395,PROD-0088,1,57.65,5.77,51.88
ITM-0000611,ORD-2024-000396,PROD-0072,1,109.03,0.0,109.03
ITM-0000612,ORD-2023-000397,PROD-0006,1,291.85,0.0,291.85
ITM-0000613,ORD-2024-000398,PROD-0086,1,25.18,2.52,22.66
ITM-0000614,ORD-2022-000399,PROD-0061,3,45.82,0.0,137.46
ITM-0000615,ORD-2022-000400,PROD-0014,3,658.84,0.0,1976.52
ITM-0000616,ORD-2022-000400,PROD-0041,2,991.75,198.35,1785.15
ITM-0000617,ORD-2022-000401,PROD-0030,1,43.3,0.0,43.3
ITM-0000618,ORD-2023-000402,PROD-0076,1,544.84,81.73,463.11
ITM-0000619,ORD-2024-000403,PROD-0058,1,130.71,0.0,130.71
ITM-0000620,ORD-2022-000404,PROD-0054,1,198.57,0.0,198.57
ITM-0000621,ORD-2022-000404,PROD-0119,1,25.67,2.57,23.1
ITM-0000622,ORD-2022-000404,PROD-0033,1,131.78,0.0,131.78
ITM-0000623,ORD-2022-000404,PROD-0040,1,141.98,0.0,141.98
ITM-0000624,ORD-2022-000404,PROD-0040,1,141.98,14.2,127.78
ITM-0000625,ORD-2023-000405,PROD-0104,1,36.2,0.0,36.2
ITM-0000626,ORD-2024-000406,PROD-0104,1,36.2,0.0,36.2
ITM-0000627,ORD-2024-000406,PROD-0009,1,84.16,0.0,84.16
ITM-0000628,ORD-2024-000406,PROD-0036,2,69.89,0.0,139.78
ITM-0000629,ORD-2024-000407,PROD-0006,1,291.85,0.0,291.85
ITM-0000630,ORD-2023-000408,PROD-0103,4,70.16,0.0,280.64
ITM-0000631,ORD-2024-000409,PROD-0014,1,658.84,329.42,329.42
ITM-0000632,ORD-2024-000410,PROD-0045,1,110.65,0.0,110.65
ITM-0000633,ORD-2024-000410,PROD-0071,2,600.46,0.0,1200.92
ITM-0000634,ORD-2024-000411,PROD-0022,1,1105.33,552.66,552.67
ITM-0000635,ORD-2024-000411,PROD-0107,5,97.84,0.0,489.2
ITM-0000636,ORD-2024-000412,PROD-0075,1,948.36,0.0,948.36
ITM-0000637,ORD-2024-000412,PROD-0082,1,99.37,0.0,99.37
ITM-0000638,ORD-2024-000412,PROD-0063,1,534.07,0.0,534.07
ITM-0000639,ORD-2023-000413,PROD-0111,1,90.99,0.0,90.99
ITM-0000640,ORD-2022-000414,PROD-0040,5,141.98,0.0,709.9
ITM-0000641,ORD-2022-000415,PROD-0051,1,91.76,0.0,91.76
ITM-0000642,ORD-2023-000416,PROD-0116,1,101.98,0.0,101.98
ITM-0000643,ORD-2024-000417,PROD-0008,1,33.25,3.33,29.92
ITM-0000644,ORD-2023-000418,PROD-0102,1,426.45,42.65,383.8
ITM-0000645,ORD-2023-000418,PROD-0010,1,31.53,0.0,31.53
ITM-0000646,ORD-2024-000419,PROD-0076,1,544.84,0.0,544.84
ITM-0000647,ORD-2024-000420,PROD-0079,1,1257.72,0.0,1257.72
ITM-0000648,ORD-2024-000420,PROD-0110,1,79.62,11.94,67.68
ITM-0000649,ORD-2023-000421,PROD-0100,5,1776.0,888.0,7992.0
ITM-0000650,ORD-2024-000422,PROD-0075,1,948.36,94.84,853.52
ITM-0000651,ORD-2024-000423,PROD-0112,1,147.39,73.69,73.7
ITM-0000652,ORD-2024-000423,PROD-0033,1,131.78,19.77,112.01
ITM-0000653,ORD-2022-000424,PROD-0042,1,227.01,0.0,227.01
ITM-0000654,ORD-2022-000424,PROD-0061,1,45.82,0.0,45.82
ITM-0000655,ORD-2023-000425,PROD-0072,3,109.03,0.0,327.09
ITM-0000656,ORD-2023-000425,PROD-0104,1,36.2,5.43,30.77
ITM-0000657,ORD-2022-000426,PROD-0052,1,552.66,0.0,552.66
ITM-0000658,ORD-2022-000426,PROD-0051,1,91.76,45.88,45.88
ITM-0000659,ORD-2022-000426,PROD-0051,1,91.76,0.0,91.76
ITM-0000660,ORD-2022-000426,PROD-0067,1,396.93,0.0,396.93
ITM-0000661,ORD-2022-000426,PROD-0014,2,658.84,0.0,1317.68
ITM-0000662,ORD-2024-000427,PROD-0040,1,141.98,0.0,141.98
ITM-0000663,ORD-2024-000427,PROD-0087,1,36.36,0.0,36.36
ITM-0000664,ORD-2022-000428,PROD-0017,1,423.09,0.0,423.09
ITM-0000665,ORD-2022-000429,PROD-0094,2,144.66,0.0,289.32
ITM-0000666,ORD-2023-000430,PROD-0022,2,1105.33,0.0,2210.66
ITM-0000667,ORD-2023-000430,PROD-0095,1,1388.88,0.0,1388.88
ITM-0000668,ORD-2023-000430,PROD-0020,1,74.18,7.42,66.76
ITM-0000669,ORD-2022-000431,PROD-0112,2,147.39,0.0,294.78
ITM-0000670,ORD-2024-000432,PROD-0040,1,141.98,0.0,141.98
ITM-0000671,ORD-2023-000433,PROD-0012,3,996.63,0.0,2989.89
ITM-0000672,ORD-2023-000433,PROD-0047,1,131.14,0.0,131.14
ITM-0000673,ORD-2022-000434,PROD-0112,2,147.39,0.0,294.78
ITM-0000674,ORD-2022-000434,PROD-0036,1,69.89,6.99,62.9
ITM-0000675,ORD-2024-000435,PROD-0018,5,318.69,0.0,1593.45
ITM-0000676,ORD-2024-000435,PROD-0040,1,141.98,70.99,70.99
ITM-0000677,ORD-2024-000435,PROD-0008,1,33.25,4.99,28.26
ITM-0000678,ORD-2023-000436,PROD-0046,1,97.39,0.0,97.39
ITM-0000679,ORD-2023-000436,PROD-0018,2,318.69,0.0,637.38
ITM-0000680,ORD-2022-000437,PROD-0061,1,45.82,0.0,45.82
ITM-0000681,ORD-2024-000438,PROD-0119,1,25.67,0.0,25.67
ITM-0000682,ORD-2022-000439,PROD-0058,2,130.71,0.0,261.42
ITM-0000683,ORD-2023-000440,PROD-0042,1,227.01,0.0,227.01
ITM-0000684,ORD-2023-000440,PROD-0105,1,48.71,7.31,41.4
ITM-0000685,ORD-2023-000440,PROD-0072,1,109.03,0.0,109.03
ITM-0000686,ORD-2023-000440,PROD-0040,4,141.98,0.0,567.92
ITM-0000687,ORD-2024-000441,PROD-0061,1,45.82,0.0,45.82
ITM-0000688,ORD-2024-000441,PROD-0058,1,130.71,0.0,130.71
ITM-0000689,ORD-2022-000442,PROD-0088,1,57.65,0.0,57.65
ITM-0000690,ORD-2022-000443,PROD-0094,1,144.66,14.47,130.19
ITM-0000691,ORD-2022-000443,PROD-0047,1,131.14,0.0,131.14
ITM-0000692,ORD-2023-000444,PROD-0085,1,74.58,7.46,67.12
ITM-0000693,ORD-2024-000445,PROD-0030,1,43.3,0.0,43.3
ITM-0000694,ORD-2022-000446,PROD-0048,1,52.23,0.0,52.23
ITM-0000695,ORD-2022-000446,PROD-0003,1,425.64,42.56,383.08
ITM-0000696,ORD-2023-000447,PROD-0011,1,63.94,31.97,31.97
ITM-0000697,ORD-2023-000447,PROD-0091,1,104.78,20.96,83.82
ITM-0000698,ORD-2023-000447,PROD-0040,1,141.98,0.0,141.98
ITM-0000699,ORD-2023-000448,PROD-0008,2,33.25,0.0,66.5
ITM-0000700,ORD-2023-000448,PROD-0071,1,600.46,0.0,600.46
ITM-0000701,ORD-2023-000449,PROD-0105,1,48.71,0.0,48.71
ITM-0000702,ORD-2023-000449,PROD-0034,1,141.01,21.15,119.86
ITM-0000703,ORD-2024-000450,PROD-0104,1,36.2,0.0,36.2
ITM-0000704,ORD-2024-000451,PROD-0078,1,379.23,75.85,303.38
ITM-0000705,ORD-2024-000452,PROD-0091,1,104.78,10.48,94.3
ITM-0000706,ORD-2024-000452,PROD-0033,1,131.78,13.18,118.6
ITM-0000707,ORD-2024-000452,PROD-0078,1,379.23,0.0,379.23
ITM-0000708,ORD-2024-000452,PROD-0104,1,36.2,0.0,36.2
ITM-0000709,ORD-2024-000452,PROD-0076,1,544.84,0.0,544.84
ITM-0000710,ORD-2023-000453,PROD-0075,1,948.36,0.0,948.36
ITM-0000711,ORD-2022-000454,PROD-0078,1,379.23,189.62,189.61
ITM-0000712,ORD-2022-000455,PROD-0101,1,291.08,0.0,291.08
ITM-0000713,ORD-2022-000455,PROD-0034,1,141.01,0.0,141.01
