order_id,customer_id,order_date,ship_date,order_status,ship_mode
ORD-2024-000353,CUST-01622,2024-07-31,2024-08-02,Delivered,Express
ORD-2022-000354,CUST-00874,2022-11-16,2022-11-19,Delivered,Standard
ORD-2024-000355,CUST-01978,2024-03-01,2024-03-06,Delivered,Standard
ORD-2022-000356,CUST-01126,2022-04-13,2022-04-15,Delivered,Express
ORD-2024-000357,CUST-02388,2024-04-16,2024-04-18,Delivered,Express
ORD-2024-000358,CUST-02898,2024-10-14,2024-10-20,Returned,Standard
ORD-2023-000359,CUST-03446,2023-11-26,2023-11-30,Delivered,Standard
ORD-2022-000360,CUST-02297,2022-12-22,2022-12-24,Delivered,Express
ORD-2023-000361,CUST-01776,2023-04-22,2023-04-29,Delivered,Standard
ORD-2024-000362,CUST-01994,2024-11-10,2024-11-15,Delivered,Standard
ORD-2022-000363,CUST-01542,2022-09-20,,Cancelled,Standard
ORD-2022-000364,CUST-04860,2022-12-26,2022-12-29,Delivered,Standard
ORD-2022-000365,CUST-03940,2022-01-28,2022-01-30,Shipped,Express
ORD-2022-000366,CUST-01167,2022-04-07,2022-04-11,Delivered,Standard
ORD-2024-000367,CUST-00354,2024-10-26,2024-10-29,Delivered,Standard
ORD-2023-000368,CUST-00487,2023-03-27,,Cancelled,Standard
ORD-2023-000369,CUST-04801,2023-08-13,2023-08-17,Delivered,Standard
ORD-2024-000370,CUST-01667,2024-12-06,2024-12-11,Delivered,Standard
ORD-2023-000371,CUST-04917,2023-01-30,,Processing,Standard
ORD-2022-000372,CUST-00056,2022-12-03,2022-12-09,Delivered,Standard
ORD-2024-000373,CUST-01381,2024-05-18,2024-05-25,Delivered,Standard
ORD-2023-000374,CUST-01124,2023-11-01,2023-11-08,Delivered,Standard
ORD-2023-000375,CUST-03560,2023-06-27,2023-06-30,Delivered,Standard
ORD-2023-000376,CUST-04662,2023-07-18,,Cancelled,Standard
ORD-2024-000377,CUST-00536,2024-11-02,2024-11-06,Shipped,Standard
ORD-2022-000378,CUST-03705,2022-10-17,2022-10-23,Delivered,Standard
ORD-2023-000379,CUST-04632,2023-03-08,2023-03-11,Delivered,Standard
ORD-2022-000380,CUST-03127,2022-04-04,2022-04-08,Delivered,Standard
ORD-2022-000381,CUST-02371,2022-10-03,2022-10-08,Delivered,Standard
ORD-2023-000382,CUST-00231,2023-03-17,2023-03-21,Shipped,Standard
ORD-2024-000383,CUST-02890,2024-02-10,2024-02-16,Delivered,Standard
ORD-2023-000384,CUST-01114,2023-11-19,2023-11-21,Delivered,Express
ORD-2024-000385,CUST-02497,2024-09-29,2024-10-01,Delivered,Express
ORD-2023-000386,CUST-03799,2023-07-28,2023-07-31,Delivered,Standard
ORD-2022-000387,CUST-04241,2022-08-24,2022-08-27,Delivered,Standard
ORD-2022-000388,CUST-01750,2022-12-15,2022-12-22,Delivered,Standard
ORD-2023-000389,CUST-04788,2023-05-26,2023-05-28,Delivered,Express
ORD-2022-000390,CUST-04646,2022-07-27,2022-08-02,Shipped,Standard
ORD-2024-000391,CUST-01092,2024-11-06,2024-11-13,Shipped,Standard
ORD-2022-000392,CUST-04668,2022-05-07,2022-05-12,Delivered,Standard
ORD-2022-000393,CUST-01550,2022-11-11,2022-11-15,Shipped,Standard
ORD-2022-000394,CUST-00972,2022-02-10,2022-02-15,Delivered,Standard
ORD-2023-000395,CUST-00148,2023-08-02,2023-08-07,Delivered,Standard
ORD-2024-000396,CUST-01848,2024-12-13,2024-12-20,Shipped,Standard
ORD-2023-000397,CUST-02976,2023-12-10,2023-12-15,Delivered,Standard
ORD-2024-000398,CUST-02620,2024-09-12,2024-09-16,Delivered,Standard
ORD-2022-000399,CUST-04506,2022-12-23,2022-12-27,Delivered,Standard
ORD-2022-000400,CUST-00670,2022-12-12,2022-12-14,Delivered,Express
ORD-2022-000401,CUST-00643,2022-03-07,2022-03-11,Delivered,Standard
ORD-2023-000402,CUST-02151,2023-11-03,2023-11-04,Delivered,Next Day
ORD-2024-000403,CUST-03473,2024-07-06,2024-07-07,Delivered,Next Day
ORD-2022-000404,CUST-02775,2022-03-06,2022-03-10,Delivered,Standard
ORD-2023-000405,CUST-04893,2023-10-23,2023-10-24,Delivered,Next Day
ORD-2024-000406,CUST-00429,2024-09-24,2024-09-26,Delivered,Express
ORD-2024-000407,CUST-02740,2024-10-14,,Cancelled,Express
ORD-2023-000408,CUST-00748,2023-11-09,2023-11-10,Delivered,Next Day
ORD-2024-000409,CUST-04130,2024-02-05,2024-02-08,Delivered,Standard
ORD-2024-000410,CUST-00787,2024-12-09,2024-12-16,Delivered,Standard
ORD-2024-000411,CUST-01863,2024-10-01,2024-10-04,Delivered,Standard
ORD-2024-000412,CUST-04386,2024-01-08,2024-01-10,Shipped,Express
ORD-2023-000413,CUST-04450,2023-02-15,2023-02-22,Delivered,Standard
ORD-2022-000414,CUST-04688,2022-01-12,2022-01-18,Delivered,Standard
ORD-2022-000415,CUST-04363,2022-02-28,2022-03-05,Delivered,Standard
ORD-2023-000416,CUST-03231,2023-10-17,2023-10-24,Delivered,Standard
ORD-2024-000417,CUST-02334,2024-10-15,2024-10-21,Delivered,Standard
ORD-2023-000418,CUST-03947,2023-11-15,2023-11-20,Delivered,Standard
ORD-2024-000419,CUST-04494,2024-11-14,2024-11-21,Delivered,Standard
ORD-2024-000420,CUST-02986,2024-07-22,2024-07-24,Delivered,Express
ORD-2023-000421,CUST-01910,2023-06-08,2023-06-15,Returned,Standard
ORD-2024-000422,CUST-02372,2024-01-08,2024-01-09,Delivered,Next Day
ORD-2024-000423,CUST-03113,2024-08-30,2024-09-02,Delivered,Standard
ORD-2022-000424,CUST-03327,2022-12-08,2022-12-11,Delivered,Standard
ORD-2023-000425,CUST-02007,2023-10-18,2023-10-25,Delivered,Standard
ORD-2022-000426,CUST-03525,2022-02-05,2022-02-06,Delivered,Next Day
ORD-2024-000427,CUST-02537,2024-05-16,2024-05-22,Delivered,Standard
ORD-2022-000428,CUST-03242,2022-12-12,2022-12-15,Delivered,Standard
ORD-2022-000429,CUST-03275,2022-05-22,2022-05-27,Delivered,Standard
ORD-2023-000430,CUST-04095,2023-08-20,2023-08-27,Delivered,Standard
ORD-2022-000431,CUST-00840,2022-05-03,2022-05-07,Delivered,Standard
ORD-2024-000432,CUST-02123,2024-05-26,,Cancelled,Standard
ORD-2023-000433,CUST-01389,2023-01-23,2023-01-26,Delivered,Standard
ORD-2022-000434,CUST-03240,2022-12-12,2022-12-19,Returned,Standard
ORD-2024-000435,CUST-03526,2024-09-04,2024-09-05,Delivered,Next Day
ORD-2023-000436,CUST-04676,2023-11-07,2023-11-12,Delivered,Standard
ORD-2022-000437,CUST-01393,2022-04-02,2022-04-04,Delivered,Express
ORD-2024-000438,CUST-04642,2024-11-29,2024-12-02,Delivered,Standard
ORD-2022-000439,CUST-04207,2022-11-20,2022-11-25,Delivered,Standard
ORD-2023-000440,CUST-01456,2023-08-29,2023-08-30,Delivered,Next Day
ORD-2024-000441,CUST-04704,2024-08-16,2024-08-23,Delivered,Standard
ORD-2022-000442,CUST-04045,2022-11-05,2022-11-08,Delivered,Standard
ORD-2022-000443,CUST-03302,2022-10-01,,Cancelled,Standard
ORD-2023-000444,CUST-04049,2023-11-20,2023-11-23,Delivered,Standard
ORD-2024-000445,CUST-02677,2024-04-11,2024-04-14,Delivered,Standard
ORD-2022-000446,CUST-04244,2022-04-30,2022-05-02,Delivered,Express
ORD-2023-000447,CUST-01616,2023-12-17,2023-12-19,Delivered,Express
ORD-2023-000448,CUST-04970,2023-12-11,2023-12-13,Delivered,Express
ORD-2023-000449,CUST-00876,2023-11-18,2023-11-23,Shipped,Standard
ORD-2024-000450,CUST-01391,2024-08-09,2024-08-13,Delivered,Standard
ORD-2024-000451,CUST-04822,2024-11-15,2024-11-22,Delivered,Standard
ORD-2024-000452,CUST-00024,2024-08-03,2024-08-10,Delivered,Standard
ORD-2023-000453,CUST-04632,2023-10-17,2023-10-20,Delivered,Standard
ORD-2022-000454,CUST-02357,2022-12-22,2022-12-25,Delivered,Standard
ORD-2022-000455,CUST-03029,2022-08-29,2022-09-02,Delivered,Standard
ORD-2024-000456,CUST-02971,2024-10-23,2024-10-29,Delivered,Standard
ORD-2023-000457,CUST-03494,2023-09-08,2023-09-15,Delivered,Standard
ORD-2022-000458,CUST-04169,2022-11-25,2022-11-30,Delivered,Standard
ORD-2022-000459,CUST-03568,2022-10-20,2022-10-25,Delivered,Standard
ORD-2022-000460,CUST-01840,2022-10-24,2022-10-27,Delivered,Standard
ORD-2022-000461,CUST-01364,2022-08-24,2022-08-27,Delivered,Standard
ORD-2022-000462,CUST-01369,2022-10-08,2022-10-11,Delivered,Standard
ORD-2022-000463,CUST-02232,2022-10-08,2022-10-14,Delivered,Standard
ORD-2022-000464,CUST-03375,2022-12-04,2022-12-09,Delivered,Standard
ORD-2022-000465,CUST-01002,2022-04-15,2022-04-17,Delivered,Express
ORD-2024-000466,CUST-04518,2024-09-17,2024-09-24,Delivered,Standard
ORD-2022-000467,CUST-00029,2022-10-15,2022-10-20,Delivered,Standard
ORD-2023-000468,CUST-03864,2023-09-30,2023-10-05,Delivered,Standard
ORD-2023-000469,CUST-03528,2023-04-29,2023-05-02,Delivered,Standard
ORD-2022-000470,CUST-01426,2022-05-07,2022-05-08,Delivered,Next Day
ORD-2024-000471,CUST-01164,2024-07-20,2024-07-23,Delivered,Standard
ORD-2024-000472,CUST-03764,2024-11-24,2024-11-26,Delivered,Express
ORD-2022-000473,CUST-04659,2022-11-05,2022-11-07,Delivered,Express
ORD-2023-000474,CUST-00314,2023-12-19,2023-12-22,Delivered,Standard
ORD-2024-000475,CUST-04539,2024-10-11,2024-10-15,Delivered,Standard
ORD-2024-000476,CUST-01754,2024-05-09,2024-05-11,Shipped,Express
ORD-2023-000477,CUST-00091,2023-10-06,2023-10-10,Delivered,Standard
ORD-2022-000478,CUST-04458,2022-06-03,2022-06-06,Delivered,Standard
ORD-2022-000479,CUST-03524,2022-08-06,2022-08-08,Delivered,Express
ORD-2024-000480,CUST-03860,2024-05-12,2024-05-14,Delivered,Express
ORD-2022-000481,CUST-04036,2022-10-24,2022-10-31,Delivered,Standard
ORD-2024-000482,CUST-03907,2024-12-06,2024-12-13,Shipped,Standard
ORD-2023-000483,CUST-01992,2023-01-16,2023-01-21,Delivered,Standard
ORD-2023-000484,CUST-03674,2023-10-17,2023-10-22,Delivered,Standard
ORD-2024-000485,CUST-01715,2024-11-06,,Processing,Next Day
ORD-2022-000486,CUST-04990,2022-11-06,2022-11-13,Delivered,Standard
ORD-2022-000487,CUST-03415,2022-11-06,2022-11-08,Delivered,Express
ORD-2023-000488,CUST-04214,2023-12-06,2023-12-13,Delivered,Standard
ORD-2024-000489,CUST-04808,2024-07-30,2024-08-03,Delivered,Standard
ORD-2024-000490,CUST-04289,2024-03-22,2024-03-23,Delivered,Next Day
ORD-2022-000491,CUST-03229,2022-07-21,2022-07-26,Delivered,Standard
ORD-2024-000492,CUST-01245,2024-08-05,2024-08-12,Delivered,Standard
ORD-2023-000493,CUST-03772,2023-10-01,,Cancelled,Standard
ORD-2022-000494,CUST-01658,2022-10-09,2022-10-16,Delivered,Standard
ORD-2024-000495,CUST-03451,2024-09-12,2024-09-19,Delivered,Standard
ORD-2023-000496,CUST-04638,2023-10-20,2023-10-22,Delivered,Express
ORD-2023-000497,CUST-04616,2023-05-25,2023-05-29,Delivered,Standard
ORD-2024-000498,CUST-03120,2024-05-27,2024-05-29,Delivered,Express
ORD-2022-000499,CUST-02336,2022-03-21,2022-03-23,Delivered,Express
ORD-2023-000500,CUST-00773,2023-03-14,2023-03-21,Delivered,Standard
ORD-2024-000501,CUST-04924,2024-11-27,2024-12-02,Delivered,Standard
ORD-2022-000502,CUST-03862,2022-03-12,2022-03-14,Delivered,Express
ORD-2024-000503,CUST-04125,2024-12-19,2024-12-23,Delivered,Standard
ORD-2024-000504,CUST-00313,2024-12-26,2025-01-02,Delivered,Standard
ORD-2023-000505,CUST-01662,2023-11-28,2023-11-29,Shipped,Next Day
ORD-2024-000506,CUST-00085,2024-11-08,2024-11-13,Delivered,Standard
ORD-2022-000507,CUST-00174,2022-07-08,2022-07-13,Delivered,Standard
ORD-2022-000508,CUST-03787,2022-12-13,2022-12-18,Delivered,Standard
ORD-2024-000509,CUST-02809,2024-04-10,2024-04-16,Returned,Standard
ORD-2023-000510,CUST-03864,2023-09-23,2023-09-30,Delivered,Standard
ORD-2024-000511,CUST-00801,2024-12-07,2024-12-09,Delivered,Express
ORD-2023-000512,CUST-04523,2023-10-13,2023-10-16,Shipped,Standard
ORD-2024-000513,CUST-01888,2024-07-16,2024-07-20,Delivered,Standard
ORD-2023-000514,CUST-03071,2023-11-16,2023-11-20,Delivered,Standard
ORD-2022-000515,CUST-01962,2022-02-11,2022-02-16,Delivered,Standard
ORD-2022-000516,CUST-03759,2022-08-14,2022-08-20,Delivered,Standard
ORD-2023-000517,CUST-03849,2023-11-19,2023-11-21,Delivered,Express
ORD-2024-000518,CUST-04512,2024-11-05,2024-11-08,Delivered,Standard
ORD-2022-000519,CUST-02567,2022-09-09,2022-09-15,Delivered,Standard
ORD-2024-000520,CUST-04177,2024-12-11,2024-12-12,Delivered,Next Day
ORD-2023-000521,CUST-00786,2023-10-26,2023-10-27,Delivered,Next Day
ORD-2024-000522,CUST-02430,2024-10-11,,Cancelled,Standard
ORD-2024-000523,CUST-02322,2024-09-21,2024-09-25,Delivered,Standard
ORD-2023-000524,CUST-04922,2023-10-21,2023-10-26,Delivered,Standard
ORD-2022-000525,CUST-00503,2022-05-01,2022-05-08,Delivered,Standard
ORD-2022-000526,CUST-00114,2022-05-12,2022-05-18,Delivered,Standard
ORD-2023-000527,CUST-01063,2023-07-16,2023-07-18,Shipped,Express
ORD-2023-000528,CUST-04733,2023-02-18,2023-02-23,Delivered,Standard
ORD-2024-000529,CUST-04890,2024-04-17,,Processing,Standard
ORD-2022-000530,CUST-01435,2022-11-10,2022-11-13,Delivered,Standard
ORD-2024-000531,CUST-04182,2024-05-27,2024-05-30,Delivered,Standard
ORD-2022-000532,CUST-02324,2022-03-29,2022-03-31,Delivered,Express
ORD-2022-000533,CUST-01218,2022-06-23,2022-06-28,Shipped,Standard
ORD-2024-000534,CUST-02481,2024-11-20,2024-11-21,Delivered,Next Day
ORD-2024-000535,CUST-02775,2024-01-10,2024-01-17,Delivered,Standard
ORD-2022-000536,CUST-02795,2022-06-16,2022-06-18,Delivered,Express
ORD-2024-000537,CUST-00805,2024-06-17,2024-06-23,Delivered,Standard
ORD-2023-000538,CUST-00855,2023-10-16,2023-10-20,Delivered,Standard
ORD-2022-000539,CUST-01240,2022-11-20,2022-11-26,Delivered,Standard
ORD-2022-000540,CUST-03717,2022-04-22,2022-04-29,Delivered,Standard
ORD-2024-000541,CUST-03158,2024-04-05,,Processing,Express
ORD-2022-000542,CUST-03465,2022-04-30,2022-05-06,Shipped,Standard
ORD-2023-000543,CUST-01492,2023-04-08,2023-04-12,Delivered,Standard
ORD-2022-000544,CUST-03231,2022-10-11,2022-10-16,Delivered,Standard
ORD-2023-000545,CUST-04094,2023-04-23,2023-04-27,Delivered,Standard
ORD-2023-000546,CUST-02325,2023-10-17,2023-10-23,Delivered,Standard
ORD-2022-000547,CUST-01240,2022-12-14,2022-12-18,Delivered,Standard
ORD-2024-000548,CUST-03202,2024-01-19,2024-01-25,Delivered,Standard
ORD-2024-000549,CUST-00120,2024-11-28,,Cancelled,Standard
ORD-2022-000550,CUST-02069,2022-10-25,2022-11-01,Delivered,Standard
ORD-2022-000551,CUST-03637,2022-06-17,2022-06-19,Delivered,Express
ORD-2022-000552,CUST-03515,2022-11-09,2022-11-16,Delivered,Standard
ORD-2024-000553,CUST-03219,2024-05-01,2024-05-06,Delivered,Standard
ORD-2023-000554,CUST-04369,2023-09-10,2023-09-16,Delivered,Standard
ORD-2022-000555,CUST-03594,2022-09-25,2022-09-27,Delivered,Express
ORD-2023-000556,CUST-03686,2023-12-05,2023-12-07,Delivered,Express
ORD-2024-000557,CUST-02974,2024-01-04,,Processing,Standard
ORD-2024-000558,CUST-02753,2024-01-26,2024-02-02,Delivered,Standard
ORD-2024-000559,CUST-04954,2024-06-25,2024-06-28,Delivered,Standard
ORD-2022-000560,CUST-02492,2022-12-12,2022-12-14,Shipped,Express
ORD-2023-000561,CUST-02834,2023-11-07,2023-11-14,Delivered,Standard
ORD-2024-000562,CUST-01543,2024-10-01,2024-10-03,Delivered,Express
ORD-2024-000563,CUST-03608,2024-02-21,,Cancelled,Standard
ORD-2024-000564,CUST-01372,2024-07-24,2024-07-30,Delivered,Standard
ORD-2023-000565,CUST-00484,2023-08-24,2023-08-27,Shipped,Standard
ORD-2024-000566,CUST-01978,2024-12-20,2024-12-26,Delivered,Standard
ORD-2024-000567,CUST-00052,2024-10-28,2024-11-02,Delivered,Standard
ORD-2022-000568,CUST-04525,2022-04-30,2022-05-02,Delivered,Express
ORD-2024-000569,CUST-02698,2024-08-07,2024-08-12,Returned,Standard
ORD-2022-000570,CUST-02922,2022-07-18,2022-07-20,Delivered,Express
ORD-2022-000571,CUST-03727,2022-12-14,2022-12-15,Delivered,Next Day
ORD-2024-000572,CUST-01061,2024-01-27,2024-02-03,Delivered,Standard
ORD-2022-000573,CUST-00463,2022-10-23,2022-10-27,Delivered,Standard
ORD-2024-000574,CUST-04066,2024-05-02,2024-05-06,Delivered,Standard
ORD-2023-000575,CUST-03843,2023-04-02,2023-04-06,Delivered,Standard
ORD-2023-000576,CUST-00687,2023-12-06,2023-12-13,Delivered,Standard
ORD-2024-000577,CUST-01672,2024-08-20,2024-08-23,Delivered,Standard
ORD-2022-000578,CUST-01385,2022-06-16,2022-06-21,Delivered,Standard
ORD-2024-000579,CUST-00693,2024-12-02,2024-12-09,Shipped,Standard
ORD-2024-000580,CUST-00212,2024-06-29,2024-06-30,Delivered,Next Day
ORD-2023-000581,CUST-00007,2023-09-03,2023-09-05,Shipped,Express
ORD-2023-000582,CUST-00235,2023-10-10,2023-10-15,Delivered,Standard
ORD-2023-000583,CUST-00194,2023-12-01,2023-12-07,Delivered,Standard
ORD-2023-000584,CUST-04290,2023-07-12,2023-07-19,Delivered,Standard
ORD-2022-000585,CUST-02472,2022-07-21,2022-07-23,Delivered,Express
ORD-2023-000586,CUST-01709,2023-11-26,2023-12-01,Delivered,Standard
ORD-2024-000587,CUST-02907,2024-02-29,,Cancelled,Express
ORD-2024-000588,CUST-02549,2024-02-22,2024-02-26,Delivered,Standard
ORD-2022-000589,CUST-04097,2022-10-28,2022-11-04,Delivered,Standard
ORD-2024-000590,CUST-00539,2024-10-26,2024-10-28,Shipped,Express
ORD-2024-000591,CUST-01397,2024-10-25,2024-10-30,Delivered,Standard
ORD-2022-000592,CUST-03355,2022-10-28,2022-11-03,Delivered,Standard
ORD-2024-000593,CUST-00997,2024-02-24,2024-02-29,Delivered,Standard
ORD-2024-000594,CUST-01552,2024-04-11,2024-04-12,Delivered,Next Day
ORD-2024-000595,CUST-00169,2024-02-26,2024-02-28,Delivered,Express
ORD-2023-000596,CUST-01959,2023-07-29,2023-08-05,Delivered,Standard
ORD-2022-000597,CUST-04181,2022-09-23,2022-09-27,Delivered,Standard
ORD-2022-000598,CUST-03260,2022-12-21,2022-12-26,Delivered,Standard
ORD-2023-000599,CUST-03687,2023-09-11,2023-09-15,Delivered,Standard
ORD-2022-000600,CUST-03446,2022-11-29,,Processing,Standard
ORD-2022-000601,CUST-04840,2022-10-19,2022-10-26,Delivered,Standard
ORD-2022-000602,CUST-04840,2022-12-01,2022-12-06,Delivered,Standard
ORD-2024-000603,CUST-01479,2024-10-24,2024-10-29,Delivered,Standard
ORD-2022-000604,CUST-04336,2022-06-14,2022-06-18,Delivered,Standard
ORD-2022-000605,CUST-03945,2022-12-05,,Cancelled,Standard
ORD-2023-000606,CUST-04120,2023-05-10,2023-05-13,Delivered,Standard
ORD-2022-000607,CUST-04232,2022-10-01,2022-10-05,Delivered,Standard
ORD-2024-000608,CUST-04617,2024-02-13,2024-02-17,Delivered,Standard
ORD-2024-000609,CUST-02472,2024-07-04,,Processing,Standard
ORD-2024-000610,CUST-02416,2024-10-18,2024-10-21,Delivered,Standard
ORD-2023-000611,CUST-04968,2023-10-29,2023-11-01,Delivered,Standard
ORD-2022-000612,CUST-04938,2022-12-13,2022-12-14,Delivered,Next Day
ORD-2023-000613,CUST-00186,2023-12-16,2023-12-19,Delivered,Standard
ORD-2023-000614,CUST-04422,2023-09-18,2023-09-25,Delivered,Standard
ORD-2023-000615,CUST-00860,2023-10-19,2023-10-26,Shipped,Standard
ORD-2023-000616,CUST-04397,2023-06-06,,Cancelled,Standard
ORD-2023-000617,CUST-03588,2023-07-24,2023-07-26,Delivered,Express
ORD-2023-000618,CUST-03434,2023-04-26,2023-05-01,Shipped,Standard
ORD-2022-000619,CUST-04664,2022-11-20,2022-11-24,Delivered,Standard
ORD-2023-000620,CUST-03486,2023-11-29,2023-12-02,Delivered,Standard
ORD-2024-000621,CUST-02651,2024-02-05,2024-02-10,Delivered,Standard
ORD-2024-000622,CUST-00242,2024-02-03,,Cancelled,Standard
ORD-2024-000623,CUST-00562,2024-11-05,2024-11-11,Returned,Standard
ORD-2023-000624,CUST-01611,2023-12-27,2024-01-01,Delivered,Standard
ORD-2023-000625,CUST-00695,2023-11-30,2023-12-03,Delivered,Standard
ORD-2022-000626,CUST-02222,2022-09-11,2022-09-14,Delivered,Standard
ORD-2022-000627,CUST-01465,2022-05-18,2022-05-25,Delivered,Standard
ORD-2022-000628,CUST-03673,2022-02-21,2022-02-22,Delivered,Next Day
ORD-2023-000629,CUST-04046,2023-05-26,2023-05-30,Delivered,Standard
ORD-2023-000630,CUST-01450,2023-03-21,2023-03-24,Delivered,Standard
ORD-2022-000631,CUST-02084,2022-07-24,2022-07-30,Delivered,Standard
ORD-2024-000632,CUST-01840,2024-10-07,2024-10-11,Delivered,Standard
ORD-2024-000633,CUST-01086,2024-09-15,2024-09-19,Delivered,Standard
ORD-2022-000634,CUST-02439,2022-11-17,2022-11-21,Delivered,Standard
ORD-2022-000635,CUST-01902,2022-07-06,2022-07-09,Delivered,Standard
ORD-2022-000636,CUST-02411,2022-01-12,,Cancelled,Next Day
ORD-2022-000637,CUST-02700,2022-10-16,2022-10-20,Delivered,Standard
ORD-2023-000638,CUST-02551,2023-03-06,2023-03-13,Delivered,Standard
ORD-2024-000639,CUST-00521,2024-11-18,2024-11-23,Delivered,Standard
ORD-2022-000640,CUST-01571,2022-11-26,2022-12-03,Delivered,Standard
ORD-2023-000641,CUST-00219,2023-09-24,2023-09-30,Returned,Standard
ORD-2024-000642,CUST-03483,2024-07-09,2024-07-15,Delivered,Standard
ORD-2023-000643,CUST-01170,2023-11-04,2023-11-07,Delivered,Standard
ORD-2024-000644,CUST-04808,2024-08-21,2024-08-22,Delivered,Next Day
ORD-2023-000645,CUST-01476,2023-09-29,2023-10-05,Delivered,Standard
ORD-2023-000646,CUST-01908,2023-03-26,2023-03-28,Delivered,Express
ORD-2023-000647,CUST-04328,2023-01-01,2023-01-03,Delivered,Express
ORD-2024-000648,CUST-03123,2024-12-16,,Cancelled,Express
ORD-2022-000649,CUST-03295,2022-02-14,2022-02-19,Delivered,Standard
ORD-2024-000650,CUST-01833,2024-01-17,2024-01-18,Delivered,Next Day
ORD-2022-000651,CUST-02189,2022-03-18,,Cancelled,Standard
ORD-2022-000652,CUST-02623,2022-10-17,2022-10-20,Delivered,Standard
ORD-2022-000653,CUST-01697,2022-11-27,2022-12-03,Shipped,Standard
ORD-2024-000654,CUST-02019,2024-10-18,2024-10-22,Delivered,Standard
ORD-2024-000655,CUST-01905,2024-07-09,2024-07-10,Delivered,Next Day
ORD-2023-000656,CUST-04522,2023-10-15,2023-10-17,Delivered,Express
ORD-2024-000657,CUST-03274,2024-07-09,2024-07-11,Delivered,Express
ORD-2022-000658,CUST-02734,2022-08-25,2022-08-31,Delivered,Standard
ORD-2023-000659,CUST-03664,2023-11-08,2023-11-12,Delivered,Standard
ORD-2022-000660,CUST-01611,2022-09-26,2022-09-28,Delivered,Express
ORD-2022-000661,CUST-03789,2022-09-25,2022-09-30,Delivered,Standard
